date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:12:00	1077/1077	---M--	200	added ('OK')	image/png	etag:%22e4ac31447debfb487070e8078de5b60e-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/low-indt.png	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/low-indt.png	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:02	21394/21394	---M--	200	added ('OK')	image/png	etag:%22e5533c147ba3f2b727a66af5e20e537e-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/prms-icn1.png	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/prms-icn1.png	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:03	23345/23345	---M--	200	added ('OK')	image/png	etag:%2220a712967d3ffc7467d44a752f60d645-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/prms-icn2.png	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/prms-icn2.png	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:04	21990/21990	---M--	200	added ('OK')	image/png	etag:%22c53fe2c1ed7f61bcbf7dc9da01306b98-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/prms-icn3.png	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/prms-icn3.png	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:04	158559/158559	---M--	200	added ('OK')	image/png	etag:%221c5d12d2779886a159b26ec7a17cfc7f-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/banner-product.png	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/banner-product.png	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:05	20544/20544	---M--	200	added ('OK')	image/png	etag:%22d01beca01b87dda31405bac0da10d3f9-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/prms-icn4.png	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/prms-icn4.png	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:06	21984/21984	---M--	200	added ('OK')	image/png	etag:%221a7859075366f05e0c2296709639f0d6-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/prms-icn5.png	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/prms-icn5.png	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:07	115283/115283	---M--	200	added ('OK')	image/png	etag:%224205d164f4c067e65f35acb6590d9e52-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/s1-product.png	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/s1-product.png	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:08	87684/87684	---M--	200	added ('OK')	image/jpeg	etag:%22775de10d701f0fd470e9662a043d1172-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/s1-product-mob.jpg	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/s1-product-mob.jpg	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
21:12:09	7695/7695	---M--	200	added ('OK')	image/png	etag:%224e54f3b116f367e93b1f2ee4e75e83e1-ssl%22	https://offer.maasbath.com/maasbath/pillow/en/us/images/s2-bx-icn1.png	/Users/pauldurko/Desktop/affiliateSiteCopy/offer.maasbath.com/maasbath/pillow/en/us/images/s2-bx-icn1.png	(from https://offer.maasbath.com/maasbath/pillow/en/us/int1cro1?uid=592&oidsm=157&affidsm=39&sub1=342&oid=759&affid=342)
